product_id,category,subcategory,material,color,size,season,style,price_usd,discount_percent,rating,review_count,stock_quantity,units_sold,return_rate,BAR,is_safe_return,effective_price,total_revenue,sales_velocity,review_weight,target_markup,target_revenue_per_unit,new_base_price,extra_profit_per_unit,urgency_score,is_dead_stock,high_return_risk,predicted_demand,return_risk_prob
WC040871,Dresses,Bodycon Dress,Linen,Yellow,M,Summer,Business Casual,129.64,0,4.2,2,0,59,0.16,4.180056218104414,False,129.64,7648.759999999999,1.0,0.8400000000000001,0.0,129.64,129.64,0.0,59.0,False,1,60,0.7716
WC040872,Cardigans,Cropped Cardigan,Cotton Blend,White,M,Winter,Streetwear,82.98,0,4.3,1,121,28,0.08,4.196067461725296,False,82.98,2323.44,0.18791946308724833,0.86,0.0,82.98,82.98,0.0,0.22950819672131148,False,0,33,0.282
WC040873,Sweaters,Crewneck Sweater,Wool,Black,L,Autumn,Formal,48.7,0,3.9,46,84,853,0.07,3.92160674617253,False,48.7,41541.100000000006,0.9103521878335112,0.78,0.0,48.7,48.7,0.0,10.035294117647059,False,0,716,0.297
WC040874,Skirts,Mini Skirt,Linen,Beige,M,Summer,Elegant,54.8,0,3.6,21,53,365,0.1,3.6912134923450592,False,54.8,20002.0,0.8732057416267942,0.72,0.0,54.8,54.8,0.0,6.7592592592592595,False,0,376,0.4849
WC040875,Loungewear,Sweatpants,Cotton,Brown,S,Winter,Casual,59.91,20,3.7,2,45,70,0.13,4.013389551437747,False,47.928,3354.96,0.6086956521739131,0.74,0.0,59.91,59.91,0.0,1.5217391304347827,False,1,65,0.324
WC040876,Activewear,Track Pants,Nylon,Blue,M,Spring,Sporty,27.53,0,4.1,46,50,664,0.13,4.10560674617253,False,27.53,18279.920000000002,0.9299719887955182,0.82,0.0,27.53,27.53,0.0,13.019607843137255,False,1,714,0.2622
WC040877,Dresses,Maxi Dress,Polyester,Navy,XL,Spring,Streetwear,103.26,50,0.0,0,63,22,0.13,4.17008432715662,False,51.63,1135.8600000000001,0.25882352941176473,0.8,0.0,103.26,103.26,0.0,0.34375,False,1,19,0.7323
WC040878,Jeans,Wide-Leg Jeans,Cotton Blend,Red,XXL,Winter,Bohemian,97.54,20,4.6,6,29,200,0.14,4.428033730862648,False,78.03200000000001,15606.400000000001,0.8733624454148472,0.9199999999999999,0.0,97.54,97.54,0.0,6.666666666666667,False,1,126,0.7208
WC040879,Trousers,Tailored Trousers,Viscose,Black,S,All Season,Business Casual,33.54,20,4.1,133,0,1448,0.11,4.1020462577272,False,26.832,38852.736000000004,1.0,0.82,0.0,33.54,33.54,0.0,1448.0,False,0,2018,0.2685
WC040880,Jeans,Skinny Jeans,Denim,Brown,S,Spring,Elegant,45.74,15,4.4,1,42,56,0.12,4.216067461725297,False,38.879,2177.2239999999997,0.5714285714285714,0.8800000000000001,0.0,45.74,45.74,0.0,1.302325581395349,False,1,38,0.7585
WC040881,Dresses,Maxi Dress,Linen,Pink,M,Summer,Business Casual,74.05,10,3.9,4,41,172,0.14,4.03504216357831,False,66.645,11462.939999999999,0.8075117370892019,0.78,0.0,74.05,74.05,0.0,4.095238095238095,False,1,106,0.7864
WC040882,Blouses,Peplum Blouse,Cotton,Red,S,All Season,Formal,52.47,40,4.0,12,15,159,0.13,4.042521081789155,False,31.482,5005.638,0.9137931034482759,0.8,0.0,52.47,52.47,0.0,9.9375,False,1,212,0.2512
WC040883,T-Shirts,Basic T-Shirt,Cotton,White,M,Summer,Casual,17.01,20,4.6,2,29,42,0.07,4.313389551437747,False,13.608000000000002,571.5360000000001,0.5915492957746479,0.9199999999999999,0.0,17.01,17.01,0.0,1.4,False,0,62,0.2459
WC040884,Jackets,Leather Jacket,Denim,Black,L,All Season,Streetwear,79.16,10,3.9,35,23,441,0.07,3.9277009566314485,False,71.244,31418.604,0.9504310344827587,0.78,0.0,79.16,79.16,0.0,18.375,False,0,538,0.3018
WC040885,Sweaters,Crewneck Sweater,Wool,Gray,M,Winter,Formal,108.54,15,3.3,14,34,196,0.12,3.4933520727014713,False,92.259,18082.764,0.8521739130434782,0.6599999999999999,0.0,108.54,108.54,0.0,5.6,False,1,235,0.7033
WC040886,Sweaters,Crewneck Sweater,Polyester Blend,Gray,XXL,Winter,Minimalist,47.07,20,4.9,2,76,37,0.07,4.413389551437747,False,37.656,1393.272,0.3274336283185841,0.9800000000000001,0.0,47.07,47.07,0.0,0.4805194805194805,False,0,59,0.2574
WC040887,Jumpsuits,Evening Jumpsuit,Polyester,Gray,L,Autumn,Elegant,48.45,5,2.9,1,42,32,0.17,3.9160674617252957,False,46.0275,1472.88,0.43243243243243246,0.58,0.0,48.45,48.45,0.0,0.7441860465116279,False,1,37,0.3615
WC040888,Sweaters,Turtleneck,Cotton,White,XS,Autumn,Casual,79.9,10,5.0,6,28,256,0.1,4.668033730862648,False,71.91000000000001,18408.960000000003,0.9014084507042254,1.0,0.0,79.9,79.9,0.0,8.827586206896552,False,0,135,0.2617
WC040889,T-Shirts,Basic T-Shirt,Cotton,Pink,M,Spring,Casual,13.21,20,3.1,5,3,61,0.18,3.5755930342918307,False,10.568000000000001,644.6480000000001,0.953125,0.62,0.0,13.21,13.21,0.0,15.25,False,1,131,0.6436
WC040890,Dresses,Midi Dress,Polyester Blend,Black,S,Autumn,Elegant,103.61,25,3.7,5,1,125,0.15,3.908926367625164,False,77.7075,9713.4375,0.9920634920634921,0.74,0.0,103.61,103.61,0.0,62.5,False,1,116,0.7195
WC040891,Tops,Tank Top,Cotton Blend,Brown,M,Summer,Streetwear,26.24,0,4.3,5,8,184,0.08,4.242259700958497,False,26.24,4828.16,0.9583333333333334,0.86,0.0,26.24,26.24,0.0,20.444444444444443,False,0,111,0.2618
WC040892,Coats,Puffer Coat,Polyester Blend,White,S,Winter,Minimalist,124.62,0,4.5,2,62,24,0.12,4.280056218104414,False,124.62,2990.88,0.27906976744186046,0.9,0.0,124.62,124.62,0.0,0.38095238095238093,False,1,65,0.2796
WC040893,Tops,Crop Top,Cotton Blend,Blue,XL,All Season,Bohemian,22.84,0,3.6,2,40,36,0.1,3.9800562181044135,False,22.84,822.24,0.47368421052631576,0.72,0.0,22.84,22.84,0.0,0.8780487804878049,False,0,57,0.3352
WC040894,Sets,Skirt Set,Cotton Blend,White,XL,Spring,Elegant,125.55,25,5.0,32,69,572,0.07,4.907787147461847,False,94.1625,53860.95,0.8923556942277691,1.0,0.0,125.55,125.55,0.0,8.17142857142857,False,0,558,0.2938
WC040895,Tops,Long Sleeve Top,Cotton Blend,Blue,L,Winter,Formal,42.47,0,3.9,4,22,127,0.09,4.03504216357831,False,42.47,5393.69,0.8523489932885906,0.78,0.0,42.47,42.47,0.0,5.521739130434782,False,0,98,0.2492
WC040896,Blouses,Wrap Blouse,Cotton Blend,Yellow,L,All Season,Minimalist,46.93,5,3.9,1,15,36,0.09,4.1160674617252955,False,44.5835,1605.006,0.7058823529411765,0.78,0.0,46.93,46.93,0.0,2.25,False,0,36,0.256
WC040897,Sweaters,Knit Sweater,Wool,Blue,XS,Winter,Business Casual,102.5,0,4.1,2,25,27,0.13,4.14672288477108,False,102.5,2767.5,0.5192307692307693,0.82,0.0,102.5,102.5,0.0,1.0384615384615385,False,1,53,0.2731
WC040898,Jackets,Blazer,Leather,Blue,S,Autumn,Business Casual,149.99,20,0.0,0,64,24,0.09,4.17008432715662,False,119.99200000000002,2879.8080000000004,0.2727272727272727,0.8,0.0,149.99,149.99,0.0,0.36923076923076925,False,0,16,0.2319
WC040899,T-Shirts,Basic T-Shirt,Cotton Blend,Brown,XL,Summer,Casual,12.07,15,4.5,2,12,57,0.06,4.280056218104414,False,10.2595,584.7914999999999,0.8260869565217391,0.9,0.0,12.07,12.07,0.0,4.384615384615385,False,0,62,0.2541
WC040900,Trousers,Cargo Pants,Cotton Blend,Black,S,All Season,Minimalist,32.57,30,3.4,3,7,224,0.17,3.84004818694664,False,22.799,5106.976,0.9696969696969697,0.6799999999999999,0.0,32.57,32.57,0.0,28.0,False,1,100,0.3482
WC040901,Jackets,Leather Jacket,Leather,Gray,XXL,Autumn,Streetwear,78.41,0,4.0,3,0,32,0.11,4.097191044089497,False,78.41,2509.12,1.0,0.8,0.0,78.41,78.41,0.0,32.0,False,0,71,0.2474
WC040902,Skirts,Midi Skirt,Polyester Blend,Blue,XS,Spring,Minimalist,69.47,20,4.6,3,8,44,0.13,4.354333901232354,False,55.576,2445.344,0.8461538461538461,0.9199999999999999,0.0,69.47,69.47,0.0,4.888888888888889,False,1,76,0.2756
WC040903,Dresses,Maxi Dress,Viscose,Navy,XS,Autumn,Casual,74.52,25,0.0,0,102,7,0.11,4.17008432715662,False,55.89,391.23,0.06422018348623854,0.8,0.0,74.52,74.52,0.0,0.06796116504854369,False,0,15,0.6187
WC040904,Jumpsuits,Romper,Cotton Blend,Yellow,L,All Season,Formal,107.25,10,4.3,4,4,344,0.08,4.23504216357831,False,96.525,33204.6,0.9885057471264368,0.86,0.0,107.25,107.25,0.0,68.8,False,0,182,0.265
WC040905,Jeans,Bootcut Jeans,Denim,Beige,S,Winter,Minimalist,73.96,5,5.0,2,70,54,0.15,4.44672288477108,False,70.26199999999999,3794.1479999999992,0.43548387096774194,1.0,0.0,73.96,73.96,0.0,0.7605633802816901,False,1,67,0.8125
WC040906,Cardigans,Long Cardigan,Polyester Blend,Gray,S,Summer,Streetwear,75.14,0,0.0,0,49,15,0.09,4.17008432715662,False,75.14,1127.1,0.234375,0.8,0.0,75.14,75.14,0.0,0.3,False,0,14,0.251
WC040907,Dresses,Midi Dress,Cotton,Black,XXL,Autumn,Casual,61.17,30,2.8,3,48,140,0.18,3.5829053298037827,False,42.818999999999996,5994.659999999999,0.7446808510638298,0.5599999999999999,0.0,61.17,61.17,0.0,2.857142857142857,False,1,85,0.8236
WC040908,Dresses,Midi Dress,Linen,White,M,Summer,Formal,145.77,0,4.2,62,27,944,0.12,4.198186928918584,False,145.77,137606.88,0.972193614830072,0.8400000000000001,0.0,145.77,145.77,0.0,33.714285714285715,False,1,897,0.6958
WC040909,Dresses,Shirt Dress,Polyester Blend,Green,L,Winter,Streetwear,34.25,0,0.0,0,78,9,0.16,4.17008432715662,False,34.25,308.25,0.10344827586206896,0.8,0.0,34.25,34.25,0.0,0.11392405063291139,False,1,14,0.6963
WC040910,Jackets,Denim Jacket,Leather,Navy,S,Spring,Casual,114.68,0,0.0,0,8,18,0.09,4.17008432715662,False,114.68,2064.2400000000002,0.6923076923076923,0.8,0.0,114.68,114.68,0.0,2.0,False,0,14,0.22
WC040911,Coats,Long Coat,Cotton,Brown,M,Autumn,Elegant,121.69,20,0.0,0,32,10,0.1,4.17008432715662,False,97.352,973.52,0.23809523809523808,0.8,0.0,121.69,121.69,0.0,0.30303030303030304,False,0,15,0.2906
WC040912,Jackets,Leather Jacket,Polyester,White,XS,Spring,Streetwear,46.39,0,4.1,12,9,147,0.11,4.117521081789155,False,46.39,6819.33,0.9423076923076923,0.82,0.0,46.39,46.39,0.0,14.7,False,0,235,0.2593
WC040913,Jeans,Straight Jeans,Denim,Purple,XL,Summer,Formal,57.2,20,3.9,18,55,438,0.17,3.9491062413012035,False,45.760000000000005,20042.88,0.8884381338742393,0.78,0.0,57.2,57.2,0.0,7.821428571428571,False,1,402,0.8126
WC040914,Jumpsuits,Utility Jumpsuit,Polyester,Red,XS,Summer,Casual,66.11,15,3.8,99,5,1191,0.13,3.8143722068798684,False,56.1935,66926.4585,0.995819397993311,0.76,0.0,66.11,66.11,0.0,198.5,False,1,1356,0.3666
WC040915,Trousers,Wide-Leg Trousers,Polyester Blend,Blue,XS,Spring,Minimalist,68.44,0,4.5,1,9,35,0.09,4.2360674617252965,False,68.44,2395.4,0.7954545454545454,0.9,0.0,68.44,68.44,0.0,3.5,False,0,38,0.2471
WC040916,Blouses,Peplum Blouse,Cotton,White,M,Spring,Minimalist,36.24,15,5.0,5,7,79,0.07,4.6311485898473865,False,30.804000000000002,2433.516,0.9186046511627907,1.0,0.0,36.24,36.24,0.0,9.875,False,0,115,0.2498
WC040917,Tops,Bodysuit,Cotton,Brown,XS,Summer,Minimalist,19.45,30,3.4,1,35,58,0.18,4.016067461725296,False,13.614999999999998,789.67,0.6236559139784946,0.6799999999999999,0.0,19.45,19.45,0.0,1.6111111111111112,False,1,40,0.3851
WC040918,Tops,Long Sleeve Top,Cotton,Navy,XL,All Season,Formal,26.11,0,0.0,0,0,4,0.1,4.17008432715662,False,26.11,104.44,1.0,0.8,0.0,26.11,26.11,0.0,4.0,False,0,14,0.2167
WC040919,Coats,Wool Coat,Polyester Blend,Blue,L,Autumn,Formal,115.35,40,0.0,0,153,21,0.11,4.17008432715662,False,69.21,1453.4099999999999,0.1206896551724138,0.8,0.0,115.35,115.35,0.0,0.13636363636363635,False,0,17,0.2624
WC040920,Jackets,Bomber Jacket,Denim,White,L,All Season,Casual,145.25,0,4.0,7,4,84,0.11,4.061848846238771,False,145.25,12201.0,0.9545454545454546,0.8,0.0,145.25,145.25,0.0,16.8,False,0,147,0.2718
WC040921,Dresses,Shirt Dress,Viscose,Brown,M,All Season,Business Casual,91.88,0,5.0,7,9,112,0.11,4.698212482602407,False,91.88,10290.56,0.9256198347107438,1.0,0.0,91.88,91.88,0.0,11.2,False,0,155,0.6147
WC040922,Blouses,Peplum Blouse,Cotton,White,L,Summer,Business Casual,20.33,15,4.3,1,0,20,0.1,4.196067461725296,False,17.280499999999996,345.6099999999999,1.0,0.86,0.0,20.33,20.33,0.0,20.0,False,0,36,0.2593
WC040923,Loungewear,Sweatpants,Cotton,Beige,M,Autumn,Casual,46.89,10,3.3,20,33,1191,0.16,3.445014054526103,False,42.201,50261.391,0.9730392156862745,0.6599999999999999,0.0,46.89,46.89,0.0,35.029411764705884,False,1,444,0.6453
WC040924,Sets,Matching Suit,Cotton Blend,Purple,XL,All Season,Bohemian,82.33,20,4.7,3,0,45,0.1,4.397191044089498,False,65.864,2963.88,1.0,0.9400000000000001,0.0,82.33,82.33,0.0,45.0,False,0,74,0.2812
WC040925,Sets,Skirt Set,Viscose,Black,XXL,Spring,Business Casual,98.7,10,0.0,0,22,15,0.08,4.17008432715662,False,88.83,1332.45,0.40540540540540543,0.8,0.0,98.7,98.7,0.0,0.6521739130434783,False,0,14,0.2609
WC040926,Jeans,Bootcut Jeans,Denim,Blue,M,Summer,Business Casual,37.08,25,3.9,1,6,27,0.12,4.1160674617252955,False,27.81,750.87,0.8181818181818182,0.78,0.0,37.08,37.08,0.0,3.857142857142857,False,1,37,0.775
WC040927,Sweaters,Knit Sweater,Wool,Red,S,Autumn,Minimalist,40.66,0,4.9,1,80,87,0.1,4.3160674617252965,False,40.66,3537.4199999999996,0.5209580838323353,0.9800000000000001,0.0,40.66,40.66,0.0,1.0740740740740742,False,0,42,0.2618
WC040928,Jackets,Leather Jacket,Leather,White,XL,Spring,Casual,163.6,0,0.0,0,19,62,0.1,4.17008432715662,False,163.6,10143.199999999999,0.7654320987654321,0.8,0.0,163.6,163.6,0.0,3.1,False,0,26,0.2295
WC040929,Coats,Trench Coat,Polyester Blend,Black,XS,Autumn,Streetwear,161.52,15,4.0,2,24,54,0.09,4.113389551437747,False,137.292,7413.768,0.6923076923076923,0.8,0.0,161.52,161.52,0.0,2.16,False,0,67,0.2734
WC040930,Jackets,Blazer,Leather,Beige,L,Spring,Streetwear,154.06,20,3.7,7,3,228,0.11,3.87093975532968,False,123.248,28100.544,0.987012987012987,0.74,0.0,154.06,154.06,0.0,57.0,False,0,162,0.3171
WC040931,Trousers,Tailored Trousers,Cotton,Black,L,Autumn,Business Casual,77.06,10,0.0,0,156,6,0.08,4.17008432715662,False,69.354,416.124,0.037037037037037035,0.8,0.0,77.06,77.06,0.0,0.03821656050955414,False,0,14,0.2525
WC040932,Dresses,Bodycon Dress,Cotton Blend,White,L,All Season,Elegant,146.98,0,4.9,7,9,555,0.16,4.634576118966044,False,146.98,81573.9,0.9840425531914894,0.9800000000000001,0.0,146.98,146.98,0.0,55.5,False,1,332,0.7058
WC040933,Sweaters,Crewneck Sweater,Wool,Blue,XL,Winter,Business Casual,102.08,25,4.6,3,2,153,0.09,4.354333901232354,False,76.56,11713.68,0.9870967741935484,0.9199999999999999,0.0,102.08,102.08,0.0,51.0,False,0,77,0.253
WC040934,Jeans,Skinny Jeans,Denim,Beige,M,Autumn,Formal,43.78,15,4.4,5,0,60,0.12,4.297815256514053,False,37.213,2232.78,1.0,0.8800000000000001,0.0,43.78,43.78,0.0,60.0,False,1,108,0.7746
WC040935,Tops,Crop Top,Cotton,White,L,Winter,Formal,38.6,0,4.3,3,3,53,0.12,4.225762472660926,False,38.6,2045.8000000000002,0.9464285714285714,0.86,0.0,38.6,38.6,0.0,13.25,False,1,79,0.2594
WC040936,Jeans,Straight Jeans,Denim,Black,L,Winter,Casual,67.41,0,0.0,0,54,47,0.13,4.17008432715662,False,67.41,3168.27,0.46534653465346537,0.8,0.0,67.41,67.41,0.0,0.8545454545454545,False,1,15,0.7667
WC040937,Dresses,Wrap Dress,Cotton Blend,Black,L,Summer,Minimalist,112.98,0,0.0,0,45,35,0.16,4.17008432715662,False,112.98,3954.3,0.4375,0.8,0.0,112.98,112.98,0.0,0.7608695652173914,False,1,14,0.7335
WC040938,Sets,Matching Suit,Linen,Black,XS,All Season,Streetwear,45.48,0,4.4,19,1,235,0.06,4.360014665592456,False,45.48,10687.8,0.9957627118644068,0.8800000000000001,0.0,45.48,45.48,0.0,117.5,False,0,366,0.2678
WC040939,Trousers,Wide-Leg Trousers,Polyester,Black,M,Autumn,Formal,100.56,5,3.8,4,15,94,0.13,3.98504216357831,False,95.532,8980.008,0.8623853211009175,0.76,0.0,100.56,100.56,0.0,5.875,False,1,99,0.2928
WC040940,T-Shirts,Graphic T-Shirt,Viscose,Black,L,Summer,Casual,30.7,0,0.0,0,20,14,0.11,4.17008432715662,False,30.7,429.8,0.4117647058823529,0.8,0.0,30.7,30.7,0.0,0.6666666666666666,False,0,16,0.2288
WC040941,Activewear,Leggings,Polyester Blend,Gray,M,All Season,Sporty,66.12,5,4.6,6,34,81,0.09,4.428033730862648,False,62.814,5087.934,0.7043478260869566,0.9199999999999999,0.0,66.12,66.12,0.0,2.3142857142857145,False,0,127,0.2646
WC040942,Activewear,Track Pants,Polyester Blend,Gray,M,Winter,Sporty,64.96,25,3.6,16,67,177,0.07,3.7140168654313244,False,48.72,8623.44,0.7254098360655737,0.72,0.0,64.96,64.96,0.0,2.6029411764705883,False,0,296,0.3182
WC040943,Skirts,Mini Skirt,Viscose,Black,S,Autumn,Formal,25.05,0,3.1,4,7,66,0.16,3.6350421635783103,False,25.05,1653.3,0.9041095890410958,0.62,0.0,25.05,25.05,0.0,8.25,False,1,93,0.6402
WC040944,Coats,Long Coat,Wool,White,M,Autumn,Bohemian,196.63,0,3.3,9,9,99,0.14,3.567718254509729,False,196.63,19466.37,0.9166666666666666,0.6599999999999999,0.0,196.63,196.63,0.0,9.9,False,1,177,0.6639
WC040945,Dresses,Maxi Dress,Polyester,Navy,L,All Season,Business Casual,84.65,0,4.0,2,51,31,0.14,4.113389551437747,False,84.65,2624.15,0.3780487804878049,0.8,0.0,84.65,84.65,0.0,0.5961538461538461,False,1,52,0.7269
WC040946,Jackets,Bomber Jacket,Polyester,Black,XS,All Season,Casual,137.08,0,4.8,6,40,81,0.1,4.548033730862647,False,137.08,11103.480000000001,0.6694214876033058,0.96,0.0,137.08,137.08,0.0,1.975609756097561,False,0,127,0.2634
WC040947,Sweaters,Oversized Sweater,Cotton,White,XL,Winter,Elegant,49.79,20,3.0,4,50,88,0.14,3.58504216357831,False,39.832,3505.216,0.6376811594202898,0.6,0.0,49.79,49.79,0.0,1.7254901960784315,False,1,103,0.7355
WC040948,Dresses,Shirt Dress,Cotton,Black,M,Summer,Business Casual,126.1,0,3.1,2,11,58,0.16,3.8133895514377465,False,126.1,7313.799999999999,0.8405797101449275,0.62,0.0,126.1,126.1,0.0,4.833333333333333,False,1,54,0.7221
WC040949,Dresses,Wrap Dress,Polyester Blend,White,M,Spring,Formal,117.72,5,2.9,3,8,32,0.22,3.625762472660926,False,111.83399999999999,3578.6879999999996,0.8,0.58,0.0,117.72,117.72,0.0,3.5555555555555554,False,1,70,0.8497
WC040950,T-Shirts,Basic T-Shirt,Cotton,Brown,M,Summer,Casual,32.41,0,5.0,1,27,23,0.09,4.336067461725296,False,32.41,745.43,0.46,1.0,0.0,32.41,32.41,0.0,0.8214285714285714,False,0,37,0.2497
WC040951,Skirts,Pleated Skirt,Cotton,Blue,S,All Season,Minimalist,49.28,0,3.3,2,58,35,0.15,3.880056218104413,False,49.28,1724.8,0.3763440860215054,0.6599999999999999,0.0,49.28,49.28,0.0,0.5932203389830508,False,1,60,0.3578
WC040952,Tops,Bodysuit,Cotton Blend,Beige,M,All Season,Casual,38.8,0,0.0,0,29,25,0.11,4.17008432715662,False,38.8,969.9999999999999,0.46296296296296297,0.8,0.0,38.8,38.8,0.0,0.8333333333333334,False,0,14,0.2336
WC040953,Jackets,Denim Jacket,Polyester,Navy,S,All Season,Casual,76.7,40,4.2,22,1,285,0.13,4.195397588793326,False,46.02,13115.7,0.9965034965034965,0.8400000000000001,0.0,76.7,76.7,0.0,142.5,False,1,369,0.2997
WC040954,Loungewear,Sleep Shirt,Cotton,Navy,L,Autumn,Casual,46.34,0,0.0,0,11,4,0.08,4.17008432715662,False,46.34,185.36,0.26666666666666666,0.8,0.0,46.34,46.34,0.0,0.3333333333333333,False,0,14,0.236
WC040955,Tops,Crop Top,Cotton,Black,L,All Season,Bohemian,15.08,0,3.5,3,4,39,0.11,3.882905329803783,False,15.08,588.12,0.9069767441860465,0.7,0.0,15.08,15.08,0.0,7.8,False,0,73,0.3075
WC040956,Blouses,Button-Up Blouse,Cotton,White,L,All Season,Business Casual,40.04,0,4.0,1,19,27,0.11,4.136067461725296,False,40.04,1081.08,0.5869565217391305,0.8,0.0,40.04,40.04,0.0,1.35,False,0,38,0.2508
WC040957,Dresses,Shirt Dress,Linen,Beige,S,Spring,Bohemian,117.5,25,4.3,2,4,188,0.14,4.213389551437746,False,88.125,16567.5,0.9791666666666666,0.86,0.0,117.5,117.5,0.0,37.6,False,1,104,0.6729
WC040958,Blouses,Wrap Blouse,Polyester,Blue,S,Spring,Minimalist,41.03,0,5.0,8,33,444,0.1,4.7233614423855395,False,41.03,18217.32,0.9308176100628931,1.0,0.0,41.03,41.03,0.0,13.058823529411764,False,0,199,0.2417
WC040959,Sweaters,Oversized Sweater,Cotton,Purple,XL,Autumn,Casual,32.52,10,4.5,9,7,105,0.11,4.3984874852789595,False,29.268000000000004,3073.1400000000003,0.9375,0.9,0.0,32.52,32.52,0.0,13.125,False,0,165,0.2749
WC040960,Dresses,Wrap Dress,Cotton,White,L,Autumn,Casual,38.63,50,0.0,0,0,6,0.16,4.17008432715662,False,19.315,115.89000000000001,1.0,0.8,0.0,38.63,38.63,0.0,6.0,False,1,13,0.7115
WC040961,Tops,Long Sleeve Top,Cotton,White,XL,Autumn,Bohemian,18.76,0,0.0,0,59,11,0.08,4.17008432715662,False,18.76,206.36,0.15714285714285714,0.8,0.0,18.76,18.76,0.0,0.18333333333333332,False,0,14,0.2265
WC040962,Skirts,Midi Skirt,Cotton,Purple,L,Winter,Bohemian,47.9,20,3.9,9,12,175,0.09,3.983102869894345,False,38.32,6706.0,0.9358288770053476,0.78,0.0,47.9,47.9,0.0,13.461538461538462,False,0,173,0.2891
WC040963,Dresses,Maxi Dress,Polyester,White,S,Summer,Business Casual,92.09,5,3.9,27,13,510,0.14,3.934849590600854,False,87.4855,44617.605,0.9751434034416826,0.78,0.0,92.09,92.09,0.0,36.42857142857143,False,1,452,0.7776
WC040964,Activewear,Track Pants,Polyester Blend,Beige,L,Summer,Sporty,79.17,40,4.8,3,13,53,0.1,4.4400481869466395,False,47.502,2517.606,0.803030303030303,0.96,0.0,79.17,79.17,0.0,3.7857142857142856,False,0,74,0.2709
WC040965,Dresses,Maxi Dress,Cotton Blend,White,M,Winter,Elegant,64.46,20,3.6,13,23,242,0.13,3.7341374887427348,False,51.568,12479.456,0.9132075471698113,0.72,0.0,64.46,64.46,0.0,10.083333333333334,False,1,235,0.7891
WC040966,Loungewear,Sweatpants,Cotton,Pink,XXL,Spring,Casual,29.46,0,0.0,0,38,19,0.13,4.17008432715662,False,29.46,559.74,0.3333333333333333,0.8,0.0,29.46,29.46,0.0,0.48717948717948717,False,1,14,0.2493
WC040967,Blouses,Peplum Blouse,Cotton Blend,White,XS,Summer,Formal,24.55,25,4.3,95,62,1045,0.12,4.294750881905318,False,18.4125,19241.0625,0.9439927732610659,0.86,0.0,24.55,24.55,0.0,16.58730158730159,False,1,1227,0.2756
WC040968,T-Shirts,V-Neck T-Shirt,Cotton,White,L,Summer,Casual,20.83,15,3.6,18,4,418,0.1,3.703651695846658,False,17.705499999999997,7400.8989999999985,0.990521327014218,0.72,0.0,20.83,20.83,0.0,83.6,False,0,313,0.5136
WC040969,Jumpsuits,Utility Jumpsuit,Cotton Blend,Gray,XS,Spring,Streetwear,76.29,0,4.5,4,13,169,0.09,4.33504216357831,False,76.29,12893.01,0.9285714285714286,0.9,0.0,76.29,76.29,0.0,12.071428571428571,False,0,92,0.2657
WC040970,Jackets,Denim Jacket,Polyester,Blue,XL,Autumn,Streetwear,120.35,0,0.0,0,46,3,0.08,4.17008432715662,False,120.35,361.04999999999995,0.061224489795918366,0.8,0.0,120.35,120.35,0.0,0.06382978723404255,False,0,12,0.2331
WC040971,Tops,Crop Top,Viscose,Beige,XS,Summer,Minimalist,27.52,5,4.3,2,41,54,0.11,4.213389551437746,False,26.144,1411.7759999999998,0.5684210526315789,0.86,0.0,27.52,27.52,0.0,1.2857142857142858,False,0,60,0.2467
WC040972,Cardigans,Button-up Cardigan,Cotton,Yellow,S,Summer,Formal,38.49,0,4.8,8,31,454,0.09,4.590028109052207,False,38.49,17474.46,0.9360824742268041,0.96,0.0,38.49,38.49,0.0,14.1875,False,0,165,0.2687
WC040973,Activewear,Athletic Top,Polyester Blend,Beige,XL,Spring,Sporty,69.54,40,3.1,4,8,93,0.17,3.6350421635783103,False,41.724000000000004,3880.3320000000003,0.9207920792079208,0.62,0.0,69.54,69.54,0.0,10.333333333333334,False,1,99,0.6389
WC040974,T-Shirts,Graphic T-Shirt,Cotton,Black,L,Summer,Casual,24.27,5,3.4,10,25,151,0.12,3.6200240934733197,False,23.0565,3481.5315,0.8579545454545454,0.6799999999999999,0.0,24.27,24.27,0.0,5.8076923076923075,False,1,192,0.5609
WC040975,Loungewear,Sweatpants,Cotton Blend,Blue,L,All Season,Casual,51.74,25,0.0,0,23,21,0.1,4.17008432715662,False,38.805,814.905,0.4772727272727273,0.8,0.0,51.74,51.74,0.0,0.875,False,0,14,0.2608
WC040976,Skirts,Pleated Skirt,Polyester,Black,M,Spring,Casual,49.37,0,4.3,24,32,575,0.08,4.281440618165231,False,49.37,28387.75,0.9472817133443163,0.86,0.0,49.37,49.37,0.0,17.424242424242426,False,0,404,0.2685
WC040977,Skirts,Pleated Skirt,Polyester,Gray,XL,All Season,Streetwear,24.92,0,4.0,9,44,100,0.13,4.052333639125114,False,24.92,2492.0,0.6944444444444444,0.8,0.0,24.92,24.92,0.0,2.2222222222222223,False,1,160,0.2745
WC040978,Tops,Tank Top,Cotton,White,L,Autumn,Bohemian,37.06,5,4.6,11,12,153,0.12,4.485355820575098,False,35.207,5386.671,0.9272727272727272,0.9199999999999999,0.0,37.06,37.06,0.0,11.76923076923077,False,1,218,0.2593
